# Version 1.00
#
freq[Hz]	db:Trc1_S11	ang:Trc1_S11	
1.387000000000000E+010	-3.795322805098660E+000	9.075140924690507E+001	
1.388000000000000E+010	-3.967235765116536E+000	7.235262432967940E+001	
1.389000000000000E+010	-4.075510731112094E+000	5.559803985668236E+001	
1.390000000000000E+010	-4.071167416957998E+000	4.004386570401422E+001	
1.391000000000000E+010	-3.965527419931468E+000	2.504260162086221E+001	
1.392000000000000E+010	-3.752444736197909E+000	1.033664461720331E+001	
1.393000000000000E+010	-3.499002397504811E+000	-4.797023916607176E+000	
1.394000000000000E+010	-3.251769815332251E+000	-2.098525911487113E+001	
1.395000000000000E+010	-3.054436948578037E+000	-3.981351357972727E+001	
1.396000000000000E+010	-2.950861063307647E+000	-5.936565072414248E+001	
1.397000000000000E+010	-2.968632952032473E+000	-7.912835059573546E+001	
1.398000000000000E+010	-3.082490826151679E+000	-9.874477462885348E+001	
1.399000000000000E+010	-3.253107185734849E+000	-1.181458468137995E+002	
1.400000000000000E+010	-3.412391687195777E+000	-1.371765457116662E+002	
1.401000000000000E+010	-3.537751596598567E+000	-1.559135673482790E+002	
1.402000000000000E+010	-3.581350004148828E+000	-1.748256827646514E+002	
1.403000000000000E+010	-3.576120600973459E+000	1.653615349349814E+002	
1.404000000000000E+010	-3.547033270036476E+000	1.446607875968550E+002	
1.405000000000000E+010	-3.562072888367436E+000	1.232353774145681E+002	
1.406000000000000E+010	-3.641052156543850E+000	1.018262603114959E+002	
1.407000000000000E+010	-3.761812855545079E+000	8.132784930365538E+001	
1.408000000000000E+010	-3.889977702605454E+000	6.256090444314950E+001	
1.409000000000000E+010	-3.948801360388358E+000	4.533157377996423E+001	
1.410000000000000E+010	-3.938491233625215E+000	2.921739381490514E+001	
1.411000000000000E+010	-3.835203308800573E+000	1.397517748973642E+001	
1.412000000000000E+010	-3.652376085269716E+000	-1.019003261908504E+000	
1.413000000000000E+010	-3.414152411508514E+000	-1.617405662964580E+001	
1.414000000000000E+010	-3.167897860341035E+000	-3.388300060620242E+001	
1.415000000000000E+010	-2.956272283475230E+000	-5.231482524086615E+001	
1.416000000000000E+010	-2.830812912495479E+000	-7.140481679084348E+001	
1.417000000000000E+010	-2.831531963767282E+000	-9.078252530566871E+001	
1.418000000000000E+010	-2.957390849202210E+000	-1.101909005178782E+002	
1.419000000000000E+010	-3.150947514223106E+000	-1.292696849706958E+002	
1.420000000000000E+010	-3.333824886216392E+000	-1.483352736618285E+002	
1.421000000000000E+010	-3.478113421002805E+000	-1.674812018618912E+002	
1.422000000000000E+010	-3.557547251461052E+000	1.730636347650426E+002	
1.423000000000000E+010	-3.537431886483290E+000	1.527195287819913E+002	
1.424000000000000E+010	-3.440971453098371E+000	1.311152192866246E+002	
1.425000000000000E+010	-3.321275240172522E+000	1.080288901174895E+002	
1.426000000000000E+010	-3.238465386980536E+000	8.412643957174633E+001	
1.427000000000000E+010	-3.207011508429925E+000	6.139262832602162E+001	
1.428000000000000E+010	-3.287299029915453E+000	3.968542138753579E+001	
1.429000000000000E+010	-3.416871787265762E+000	1.982225186498005E+001	
1.430000000000000E+010	-3.553265612414411E+000	1.864472821652227E+000	
1.431000000000000E+010	-3.630261885824491E+000	-1.441361400483125E+001	
1.432000000000000E+010	-3.631399992779683E+000	-2.949625361510545E+001	
1.433000000000000E+010	-3.558223632587980E+000	-4.386498005116194E+001	
1.434000000000000E+010	-3.434080390321536E+000	-5.811668173887549E+001	
1.435000000000000E+010	-3.264251906944289E+000	-7.267468454995981E+001	
1.436000000000000E+010	-3.108184247360083E+000	-8.796538797929901E+001	
1.437000000000000E+010	-2.989044014758100E+000	-1.040936860018103E+002	
1.438000000000000E+010	-2.950044622766553E+000	-1.210487566280967E+002	
1.439000000000000E+010	-2.984161325845703E+000	-1.392083685328438E+002	
1.440000000000000E+010	-3.068551581946861E+000	-1.582669423594161E+002	
1.441000000000000E+010	-3.212768585748814E+000	-1.775321231067290E+002	
1.442000000000000E+010	-3.348147344013071E+000	1.630508794107572E+002	
1.443000000000000E+010	-3.435936381085500E+000	1.430735286400420E+002	
1.444000000000000E+010	-3.460017047916351E+000	1.223357640577777E+002	
1.445000000000000E+010	-3.425067036080932E+000	1.008080150260038E+002	
1.446000000000000E+010	-3.338349184638263E+000	7.945393074971524E+001	
1.447000000000000E+010	-3.254402682455084E+000	5.814087384032306E+001	
1.448000000000000E+010	-3.212430538635067E+000	3.734752988132403E+001	
1.449000000000000E+010	-3.197285653096460E+000	1.758260687854999E+001	
1.450000000000000E+010	-3.214590405965799E+000	-1.003939964060317E+000	
1.451000000000000E+010	-3.199389652879341E+000	-1.830835588132636E+001	
1.452000000000000E+010	-3.174389139667317E+000	-3.465816295405279E+001	
1.453000000000000E+010	-3.105446076152696E+000	-5.040226911861786E+001	
1.454000000000000E+010	-3.000469435698746E+000	-6.596557638705345E+001	
1.455000000000000E+010	-2.876309113798404E+000	-8.166876229035644E+001	
1.456000000000000E+010	-2.768626641332662E+000	-9.783857675834193E+001	
1.457000000000000E+010	-2.697962786030546E+000	-1.145647193643936E+002	
1.458000000000000E+010	-2.701718377172563E+000	-1.320038555984677E+002	
1.459000000000000E+010	-2.762886769439385E+000	-1.506622760144221E+002	
1.460000000000000E+010	-2.881837094490595E+000	-1.695453654557383E+002	
1.461000000000000E+010	-3.045348436439494E+000	1.714136643773717E+002	
1.462000000000000E+010	-3.202128933039937E+000	1.522223776105909E+002	
1.463000000000000E+010	-3.335816148498062E+000	1.325109774782923E+002	
1.464000000000000E+010	-3.419354407902747E+000	1.122161089516113E+002	
1.465000000000000E+010	-3.428573786817290E+000	9.142924620027561E+001	
1.466000000000000E+010	-3.361629461641706E+000	7.027279203992751E+001	
1.467000000000000E+010	-3.237367045899432E+000	4.902735674093518E+001	
1.468000000000000E+010	-3.098977116739815E+000	2.803481853383877E+001	
1.469000000000000E+010	-2.972989794172534E+000	7.702157040784311E+000	
1.470000000000000E+010	-2.858693050251248E+000	-1.175735511567017E+001	
1.471000000000000E+010	-2.777801475748431E+000	-3.014268126940793E+001	
1.472000000000000E+010	-2.711484956327402E+000	-4.725333517090591E+001	
1.473000000000000E+010	-2.656810041361194E+000	-6.372251608557320E+001	
1.474000000000000E+010	-2.614936089499844E+000	-7.979186369675344E+001	
1.475000000000000E+010	-2.573589482977278E+000	-9.573790687809895E+001	
1.476000000000000E+010	-2.561965142572879E+000	-1.118227006099794E+002	
1.477000000000000E+010	-2.575690347494704E+000	-1.283181977643457E+002	
1.478000000000000E+010	-2.618359582240321E+000	-1.454560460482491E+002	
1.479000000000000E+010	-2.707573642831069E+000	-1.632306111715443E+002	
1.480000000000000E+010	-2.831636782295901E+000	1.783633360553906E+002	
1.481000000000000E+010	-2.964802483690389E+000	1.592628393926007E+002	
1.482000000000000E+010	-3.072398347068048E+000	1.394325341407804E+002	
1.483000000000000E+010	-3.163640816419624E+000	1.191459468823133E+002	
1.484000000000000E+010	-3.222039865020270E+000	9.865193756350149E+001	
1.485000000000000E+010	-3.242795805781422E+000	7.827789323017950E+001	
1.486000000000000E+010	-3.227644727810403E+000	5.809869093269329E+001	
1.487000000000000E+010	-3.174840628171910E+000	3.831346197415572E+001	
1.488000000000000E+010	-3.105336003711038E+000	1.904436007042851E+001	
1.489000000000000E+010	-3.013503799332244E+000	3.328983229165361E-001	
1.490000000000000E+010	-2.904130670371889E+000	-1.786763324009443E+001	
1.491000000000000E+010	-2.782490553284178E+000	-3.541339586099142E+001	
1.492000000000000E+010	-2.666846121946947E+000	-5.267776653708454E+001	
1.493000000000000E+010	-2.569352642609163E+000	-6.971532228189255E+001	
1.494000000000000E+010	-2.496836038216699E+000	-8.675499538060430E+001	
1.495000000000000E+010	-2.445794681010650E+000	-1.038034652723976E+002	
1.496000000000000E+010	-2.430882712225306E+000	-1.210772806941539E+002	
1.497000000000000E+010	-2.450756135167977E+000	-1.387146427415644E+002	
1.498000000000000E+010	-2.513009670799532E+000	-1.566237421074955E+002	
1.499000000000000E+010	-2.593555717968086E+000	-1.747547045495385E+002	
1.500000000000000E+010	-2.680448830222376E+000	1.669502342015597E+002	
1.501000000000000E+010	-2.773613782126748E+000	1.481768198565796E+002	
1.502000000000000E+010	-2.895268400866081E+000	1.286976287943431E+002	
1.503000000000000E+010	-2.997120131222283E+000	1.089950221705477E+002	
1.504000000000000E+010	-3.066887293271171E+000	8.898899972402529E+001	
1.505000000000000E+010	-3.091584428129520E+000	6.870674174143275E+001	
1.506000000000000E+010	-3.062691630850941E+000	4.841173055409869E+001	
1.507000000000000E+010	-2.990602158722544E+000	2.834182759573783E+001	
1.508000000000000E+010	-2.890178899258006E+000	8.774956683765492E+000	
1.509000000000000E+010	-2.770151421974151E+000	-1.015914137193757E+001	
1.510000000000000E+010	-2.653893667276406E+000	-2.830923886469279E+001	
1.511000000000000E+010	-2.533929499585514E+000	-4.585585186674677E+001	
1.512000000000000E+010	-2.408879309278552E+000	-6.289853568032507E+001	
1.513000000000000E+010	-2.304403053147082E+000	-7.967676681185117E+001	
1.514000000000000E+010	-2.217394157279090E+000	-9.631556052114937E+001	
1.515000000000000E+010	-2.163362536999521E+000	-1.130591261138650E+002	
1.516000000000000E+010	-2.150018751511463E+000	-1.301475737096165E+002	
1.517000000000000E+010	-2.203315958741195E+000	-1.476913475718200E+002	
1.518000000000000E+010	-2.291500862611117E+000	-1.654987349643918E+002	
1.519000000000000E+010	-2.424699120335026E+000	1.763452522018689E+002	
1.520000000000000E+010	-2.554548688644628E+000	1.577554606668141E+002	
1.521000000000000E+010	-2.667542006803350E+000	1.389506788101055E+002	
1.522000000000000E+010	-2.744066235869397E+000	1.200801744974294E+002	
1.523000000000000E+010	-2.788738324659279E+000	1.009224211540207E+002	
1.524000000000000E+010	-2.815631926387844E+000	8.130566234307459E+001	
1.525000000000000E+010	-2.832227492689961E+000	6.131787047012493E+001	
1.526000000000000E+010	-2.858518883889052E+000	4.117944469577623E+001	
1.527000000000000E+010	-2.887781720704127E+000	2.121707058442820E+001	
1.528000000000000E+010	-2.916036982749167E+000	1.639876269238394E+000	
1.529000000000000E+010	-2.945669941408858E+000	-1.732918827843933E+001	
1.530000000000000E+010	-2.937369535468369E+000	-3.559783507912231E+001	
1.531000000000000E+010	-2.875006078822862E+000	-5.311725331851719E+001	
1.532000000000000E+010	-2.762193602487038E+000	-7.019210110016137E+001	
1.533000000000000E+010	-2.603608568303345E+000	-8.702648875624671E+001	
1.534000000000000E+010	-2.433640923388390E+000	-1.037763490039921E+002	
1.535000000000000E+010	-2.275244984202176E+000	-1.209024541041285E+002	
1.536000000000000E+010	-2.156601774412390E+000	-1.386314184046123E+002	
1.537000000000000E+010	-2.115198163646091E+000	-1.565755519342650E+002	
1.538000000000000E+010	-2.168877111376971E+000	-1.748089723130914E+002	
1.539000000000000E+010	-2.280586352765432E+000	1.667355522764232E+002	
1.540000000000000E+010	-2.437096086496507E+000	1.480173361397703E+002	
1.541000000000000E+010	-2.598266809822772E+000	1.288075754138114E+002	
1.542000000000000E+010	-2.734491079065725E+000	1.099329937340863E+002	
1.543000000000000E+010	-2.770539482114073E+000	9.047163850270857E+001	
1.544000000000000E+010	-2.721498845177464E+000	7.017102826575268E+001	
1.545000000000000E+010	-2.621806208053561E+000	4.905604725318013E+001	
1.546000000000000E+010	-2.533376492474012E+000	2.745010022269691E+001	
1.547000000000000E+010	-2.517438335437511E+000	5.752731568517686E+000	
1.548000000000000E+010	-2.591564514837878E+000	-1.454478103474839E+001	
1.549000000000000E+010	-2.729504717133102E+000	-3.331466433379708E+001	
1.550000000000000E+010	-2.883156166262793E+000	-5.081885865383666E+001	
1.551000000000000E+010	-2.992824619956071E+000	-6.716014607615608E+001	
1.552000000000000E+010	-3.018002930332861E+000	-8.265854421507068E+001	
1.553000000000000E+010	-2.939058034183804E+000	-9.765350889255537E+001	
1.554000000000000E+010	-2.761054597269429E+000	-1.128689704633341E+002	
1.555000000000000E+010	-2.524650048423061E+000	-1.294709354067410E+002	
1.556000000000000E+010	-2.281052024315751E+000	-1.468102025284828E+002	
1.557000000000000E+010	-2.095480934900961E+000	-1.650731704499359E+002	
1.558000000000000E+010	-2.020374505907925E+000	1.759155233189561E+002	
1.559000000000000E+010	-2.090761586028387E+000	1.564448498137891E+002	
1.560000000000000E+010	-2.269540702971736E+000	1.370278699501778E+002	
1.561000000000000E+010	-2.516964763778629E+000	1.172325181554453E+002	
1.562000000000000E+010	-2.732565020516175E+000	9.775101094347187E+001	
1.563000000000000E+010	-2.816012128369496E+000	7.835388723906915E+001	
1.564000000000000E+010	-2.724006054981190E+000	5.883805235667093E+001	
1.565000000000000E+010	-2.456971330590531E+000	3.885211821274335E+001	
1.566000000000000E+010	-2.074921084166304E+000	1.811792021898377E+001	
1.567000000000000E+010	-1.720473170294488E+000	-2.798364985562285E+000	
1.568000000000000E+010	-1.511387815546505E+000	-2.332954669056517E+001	
1.569000000000000E+010	-1.514038544125553E+000	-4.414157375059022E+001	
1.570000000000000E+010	-1.698913796056032E+000	-6.425703288305307E+001	
1.571000000000000E+010	-2.015218904032883E+000	-8.318438266228053E+001	
1.572000000000000E+010	-2.343703895955390E+000	-1.007754248785553E+002	
1.573000000000000E+010	-2.605396910573528E+000	-1.173126723596067E+002	
1.574000000000000E+010	-2.762707469089561E+000	-1.328905820990596E+002	
1.575000000000000E+010	-2.792616621405480E+000	-1.482651766337709E+002	
1.576000000000000E+010	-2.713543554736333E+000	-1.640018831895789E+002	
1.577000000000000E+010	-2.564393896346968E+000	1.797161698119535E+002	
1.578000000000000E+010	-2.413222309822017E+000	1.626128866886187E+002	
1.579000000000000E+010	-2.311181420146411E+000	1.448288117123095E+002	
1.580000000000000E+010	-2.303976011641738E+000	1.255985127160607E+002	
1.581000000000000E+010	-2.388102086392952E+000	1.058340286681942E+002	
1.582000000000000E+010	-2.528867262052085E+000	8.669437440702299E+001	
1.583000000000000E+010	-2.647414249357410E+000	6.801718790912281E+001	
1.584000000000000E+010	-2.690286896993005E+000	4.955843705752072E+001	
1.585000000000000E+010	-2.641676962885235E+000	3.092457647025567E+001	
1.586000000000000E+010	-2.526236521282415E+000	1.199453154421256E+001	
1.587000000000000E+010	-2.410198841926185E+000	-6.795175437415040E+000	
1.588000000000000E+010	-2.346943365357562E+000	-2.645905179780952E+001	
1.589000000000000E+010	-2.367330680793997E+000	-4.660505181738485E+001	
1.590000000000000E+010	-2.486051488745968E+000	-6.662651958388118E+001	
1.591000000000000E+010	-2.667849117432512E+000	-8.595127722130192E+001	
1.592000000000000E+010	-2.842395469017834E+000	-1.042999058723645E+002	
1.593000000000000E+010	-2.931405892321278E+000	-1.217189431276684E+002	
1.594000000000000E+010	-2.904794211682556E+000	-1.384055984917958E+002	
1.595000000000000E+010	-2.774878790770825E+000	-1.548703709200629E+002	
1.596000000000000E+010	-2.582715027839042E+000	-1.715421128439845E+002	
1.597000000000000E+010	-2.343457243766433E+000	1.714155943215856E+002	
1.598000000000000E+010	-2.154515708506687E+000	1.537949243479640E+002	
1.599000000000000E+010	-2.073184781773160E+000	1.351902806103368E+002	
1.600000000000000E+010	-2.127608466214678E+000	1.154366028416177E+002	
1.601000000000000E+010	-2.403036074950982E+000	9.486903544017150E+001	
1.602000000000000E+010	-2.662720002897086E+000	7.460565817823056E+001	
1.603000000000000E+010	-2.849846766759671E+000	5.502056190093616E+001	
1.604000000000000E+010	-2.869495895637667E+000	3.620725946573769E+001	
1.605000000000000E+010	-2.721623098397297E+000	1.739464402389016E+001	
1.606000000000000E+010	-2.451700990703583E+000	-6.637958506737158E-001	
1.607000000000000E+010	-2.078425063330826E+000	-2.004050368313851E+001	
1.608000000000000E+010	-1.701500818373952E+000	-4.069559579492152E+001	
1.609000000000000E+010	-1.498747946450877E+000	-6.296282727070125E+001	
1.610000000000000E+010	-1.575850499794603E+000	-8.566812297909783E+001	
1.611000000000000E+010	-1.933279023564925E+000	-1.076865166103153E+002	
1.612000000000000E+010	-2.419212854027626E+000	-1.270109933919641E+002	
1.613000000000000E+010	-2.855370324637559E+000	-1.438409139512173E+002	
1.614000000000000E+010	-3.123337566265132E+000	-1.591346498208929E+002	
1.615000000000000E+010	-3.227980618526357E+000	-1.736942071615871E+002	
1.616000000000000E+010	-3.124993490874443E+000	1.721850832985477E+002	
1.617000000000000E+010	-2.917282714741197E+000	1.575146683912848E+002	
1.618000000000000E+010	-2.631043743772852E+000	1.416987183448828E+002	
1.619000000000000E+010	-2.453329954027501E+000	1.224746639786317E+002	
1.620000000000000E+010	-2.349041295212027E+000	1.024076854271065E+002	
1.621000000000000E+010	-2.421031537161122E+000	8.183943340664692E+001	
1.622000000000000E+010	-2.611101976658523E+000	6.210154721344289E+001	
1.623000000000000E+010	-2.849296558970534E+000	4.300947908072787E+001	
1.624000000000000E+010	-3.022201503662707E+000	2.512078672217454E+001	
1.625000000000000E+010	-3.046216741396528E+000	7.228709856830916E+000	
1.626000000000000E+010	-2.892364087802898E+000	-1.054136918979470E+001	
1.627000000000000E+010	-2.592826198619631E+000	-2.893998390279111E+001	
1.628000000000000E+010	-2.191657184366675E+000	-4.798341181016248E+001	
